STNAME,CTYNAME,id,status
South Dakota,McCook County,46087,0
South Dakota,McPherson County,46089,0
South Dakota,Marshall County,46091,0
South Dakota,Meade County,46093,0
South Dakota,Mellette County,46095,0
South Dakota,Miner County,46097,0
South Dakota,Minnehaha County,46099,0
South Dakota,Moody County,46101,0
South Dakota,Oglala Lakota County,46102,0
South Dakota,Pennington County,46103,0
South Dakota,Perkins County,46105,0
South Dakota,Potter County,46107,0
South Dakota,Roberts County,46109,0
South Dakota,Sanborn County,46111,0
South Dakota,Spink County,46115,0
South Dakota,Stanley County,46117,0
South Dakota,Sully County,46119,0
South Dakota,Todd County,46121,0
South Dakota,Tripp County,46123,0
South Dakota,Turner County,46125,0
South Dakota,Union County,46127,0
South Dakota,Walworth County,46129,0
South Dakota,Yankton County,46135,0
South Dakota,Ziebach County,46137,0
Tennessee,Anderson County,47001,0
Tennessee,Bedford County,47003,0
Tennessee,Benton County,47005,0
Tennessee,Bledsoe County,47007,0
Tennessee,Blount County,47009,0
Tennessee,Bradley County,47011,0
Tennessee,Campbell County,47013,0
Tennessee,Cannon County,47015,0
Tennessee,Carroll County,47017,0
Tennessee,Carter County,47019,0
Tennessee,Cheatham County,47021,0
Tennessee,Chester County,47023,0
Tennessee,Claiborne County,47025,0
Tennessee,Clay County,47027,0
Tennessee,Cocke County,47029,0
Tennessee,Coffee County,47031,0
Tennessee,Crockett County,47033,0
Tennessee,Cumberland County,47035,0
Tennessee,Davidson County,47037,0
Tennessee,Decatur County,47039,0
Tennessee,DeKalb County,47041,0
Tennessee,Dickson County,47043,0
Tennessee,Dyer County,47045,0
Tennessee,Fayette County,47047,0
Tennessee,Fentress County,47049,0
Tennessee,Franklin County,47051,0
Tennessee,Gibson County,47053,0
Tennessee,Giles County,47055,0
Tennessee,Grainger County,47057,0
Tennessee,Greene County,47059,0
Tennessee,Grundy County,47061,0
Tennessee,Hamblen County,47063,0
Tennessee,Hamilton County,47065,0
Tennessee,Hancock County,47067,0
Tennessee,Hardeman County,47069,0
Tennessee,Hardin County,47071,0
Tennessee,Hawkins County,47073,0
Tennessee,Haywood County,47075,0
Tennessee,Henderson County,47077,0
Tennessee,Henry County,47079,0
Tennessee,Hickman County,47081,0
Tennessee,Houston County,47083,0
Tennessee,Humphreys County,47085,0
Tennessee,Jackson County,47087,0
Tennessee,Jefferson County,47089,0
Tennessee,Johnson County,47091,0
Tennessee,Knox County,47093,0
Tennessee,Lake County,47095,0
Tennessee,Lauderdale County,47097,0
Tennessee,Lawrence County,47099,0
Tennessee,Lewis County,47101,0
Tennessee,Lincoln County,47103,0
Tennessee,Loudon County,47105,0
Tennessee,McMinn County,47107,0
Tennessee,McNairy County,47109,0
Tennessee,Macon County,47111,0
Tennessee,Madison County,47113,0
Tennessee,Marion County,47115,0
Tennessee,Marshall County,47117,0
Tennessee,Maury County,47119,0
Tennessee,Meigs County,47121,0
Tennessee,Monroe County,47123,0
Tennessee,Montgomery County,47125,0
Tennessee,Moore County,47127,0
Tennessee,Morgan County,47129,0
Tennessee,Obion County,47131,0
Tennessee,Overton County,47133,0
Tennessee,Perry County,47135,0
Tennessee,Pickett County,47137,0
Tennessee,Polk County,47139,0
Tennessee,Putnam County,47141,0
Tennessee,Rhea County,47143,0
Tennessee,Roane County,47145,0
Tennessee,Robertson County,47147,0
Tennessee,Rutherford County,47149,0
Tennessee,Scott County,47151,0
Tennessee,Sequatchie County,47153,0
Tennessee,Sevier County,47155,0
Tennessee,Shelby County,47157,0
Tennessee,Smith County,47159,0
Tennessee,Stewart County,47161,0
Tennessee,Sullivan County,47163,0
Tennessee,Sumner County,47165,0
Tennessee,Tipton County,47167,0
Tennessee,Trousdale County,47169,0
Tennessee,Unicoi County,47171,0
Tennessee,Union County,47173,0
Tennessee,Van Buren County,47175,0
Tennessee,Warren County,47177,0
Tennessee,Washington County,47179,0
Tennessee,Wayne County,47181,0
Tennessee,Weakley County,47183,0
Tennessee,White County,47185,0
Tennessee,Williamson County,47187,0
Tennessee,Wilson County,47189,0
Texas,Anderson County,48001,0
Texas,Andrews County,48003,0
Texas,Angelina County,48005,0
Texas,Aransas County,48007,0
Texas,Archer County,48009,0
Texas,Armstrong County,48011,0
Texas,Atascosa County,48013,0
Texas,Austin County,48015,0
Texas,Bailey County,48017,0
Texas,Bandera County,48019,0
Texas,Bastrop County,48021,0
Texas,Baylor County,48023,0
Texas,Bee County,48025,0
Texas,Bell County,48027,0
Texas,Bexar County,48029,0
Texas,Blanco County,48031,0
Texas,Borden County,48033,0
Texas,Bosque County,48035,0
Texas,Bowie County,48037,0
Texas,Brazoria County,48039,0
Texas,Brazos County,48041,0
Texas,Brewster County,48043,0
Texas,Briscoe County,48045,0
Texas,Brooks County,48047,0
Texas,Brown County,48049,0
Texas,Burleson County,48051,0
Texas,Burnet County,48053,0
Texas,Caldwell County,48055,0
Texas,Calhoun County,48057,0
Texas,Callahan County,48059,0
Texas,Cameron County,48061,0
Texas,Camp County,48063,0
Texas,Carson County,48065,0
Texas,Cass County,48067,0
Texas,Castro County,48069,0
Texas,Chambers County,48071,0
Texas,Cherokee County,48073,0
Texas,Childress County,48075,0
Texas,Clay County,48077,0
Texas,Cochran County,48079,0
Texas,Coke County,48081,0
Texas,Coleman County,48083,0
Texas,Collin County,48085,0
Texas,Collingsworth County,48087,0
Texas,Colorado County,48089,0
Texas,Comal County,48091,0
Texas,Comanche County,48093,0
Texas,Concho County,48095,0
Texas,Cooke County,48097,0
Texas,Coryell County,48099,0
Texas,Cottle County,48101,0
Texas,Crane County,48103,0
Texas,Crockett County,48105,0
Texas,Crosby County,48107,0
Texas,Culberson County,48109,0
Texas,Dallam County,48111,0
Texas,Dallas County,48113,0
Texas,Dawson County,48115,0
Texas,Deaf Smith County,48117,0
Texas,Delta County,48119,0
Texas,Denton County,48121,0
Texas,DeWitt County,48123,0
Texas,Dickens County,48125,0
Texas,Dimmit County,48127,0
Texas,Donley County,48129,0
Texas,Duval County,48131,0
Texas,Eastland County,48133,0
Texas,Ector County,48135,0
Texas,Edwards County,48137,0
Texas,Ellis County,48139,0
Texas,El Paso County,48141,0
Texas,Erath County,48143,0
Texas,Falls County,48145,0
Texas,Fannin County,48147,0
Texas,Fayette County,48149,0
Texas,Fisher County,48151,0
Texas,Floyd County,48153,0
Texas,Foard County,48155,0
Texas,Fort Bend County,48157,0
Texas,Franklin County,48159,0
Texas,Freestone County,48161,0
Texas,Frio County,48163,0
Texas,Gaines County,48165,0
Texas,Galveston County,48167,0
Texas,Garza County,48169,0
Texas,Gillespie County,48171,0
Texas,Glasscock County,48173,0
Texas,Goliad County,48175,0
Texas,Gonzales County,48177,0
Texas,Gray County,48179,0
Texas,Grayson County,48181,0
Texas,Gregg County,48183,0
Texas,Grimes County,48185,0
Texas,Guadalupe County,48187,0
Texas,Hale County,48189,0
Texas,Hall County,48191,0
Texas,Hamilton County,48193,0
Texas,Hansford County,48195,0
Texas,Hardeman County,48197,0
Texas,Hardin County,48199,0
Texas,Harris County,48201,0
Texas,Harrison County,48203,0
Texas,Hartley County,48205,0
Texas,Haskell County,48207,0
Texas,Hays County,48209,0
Texas,Hemphill County,48211,0
Texas,Henderson County,48213,0
Texas,Hidalgo County,48215,0
Texas,Hill County,48217,0
Texas,Hockley County,48219,0
Texas,Hood County,48221,0
Texas,Hopkins County,48223,0
Texas,Houston County,48225,0
Texas,Howard County,48227,0
Texas,Hudspeth County,48229,0
Texas,Hunt County,48231,0
Texas,Hutchinson County,48233,0
Texas,Irion County,48235,0
Texas,Jack County,48237,0
Texas,Jackson County,48239,0
Texas,Jasper County,48241,0
Texas,Jeff Davis County,48243,0
Texas,Jefferson County,48245,0
Texas,Jim Hogg County,48247,0
Texas,Jim Wells County,48249,0
Texas,Johnson County,48251,0
Texas,Jones County,48253,0
Texas,Karnes County,48255,0
Texas,Kaufman County,48257,0
Texas,Kendall County,48259,0
Texas,Kenedy County,48261,0
Texas,Kent County,48263,0
Texas,Kerr County,48265,0
Texas,Kimble County,48267,0
Texas,King County,48269,0
Texas,Kinney County,48271,0
Texas,Kleberg County,48273,0
Texas,Knox County,48275,0
Texas,Lamar County,48277,0
Texas,Lamb County,48279,0
Texas,Lampasas County,48281,0
Texas,La Salle County,48283,0
Texas,Lavaca County,48285,0
Texas,Lee County,48287,0
Texas,Leon County,48289,0
Texas,Liberty County,48291,0
Texas,Limestone County,48293,0
Texas,Lipscomb County,48295,0
Texas,Live Oak County,48297,0
Texas,Llano County,48299,0
Texas,Loving County,48301,0
Texas,Lubbock County,48303,0
Texas,Lynn County,48305,0
Texas,McCulloch County,48307,0
Texas,McLennan County,48309,0
Texas,McMullen County,48311,0
Texas,Madison County,48313,0
Texas,Marion County,48315,0
Texas,Martin County,48317,0
Texas,Mason County,48319,0
Texas,Matagorda County,48321,0
Texas,Maverick County,48323,0
Texas,Medina County,48325,0
Texas,Menard County,48327,0
Texas,Midland County,48329,0
Texas,Milam County,48331,0
Texas,Mills County,48333,0
Texas,Mitchell County,48335,0
Texas,Montague County,48337,0
Texas,Montgomery County,48339,0
Texas,Moore County,48341,0
Texas,Morris County,48343,0
Texas,Motley County,48345,0
Texas,Nacogdoches County,48347,0
Texas,Navarro County,48349,0
Texas,Newton County,48351,0
Texas,Nolan County,48353,0
Texas,Nueces County,48355,0
Texas,Ochiltree County,48357,0
Texas,Oldham County,48359,0
Texas,Orange County,48361,0
Texas,Palo Pinto County,48363,0
Texas,Panola County,48365,0
Texas,Parker County,48367,0
Texas,Parmer County,48369,0
Texas,Pecos County,48371,0
Texas,Polk County,48373,0
Texas,Potter County,48375,0
Texas,Presidio County,48377,0
Texas,Rains County,48379,0
Texas,Randall County,48381,0
Texas,Reagan County,48383,0
Texas,Real County,48385,0
Texas,Red River County,48387,0
Texas,Reeves County,48389,0
Texas,Refugio County,48391,0
Texas,Roberts County,48393,0
Texas,Robertson County,48395,0
Texas,Rockwall County,48397,0
Texas,Runnels County,48399,0
Texas,Rusk County,48401,0
Texas,Sabine County,48403,0
Texas,San Augustine County,48405,0
Texas,San Jacinto County,48407,0
Texas,San Patricio County,48409,0
Texas,San Saba County,48411,0
Texas,Schleicher County,48413,0
Texas,Scurry County,48415,0
Texas,Shackelford County,48417,0
Texas,Shelby County,48419,0
Texas,Sherman County,48421,0
Texas,Smith County,48423,0
Texas,Somervell County,48425,0
Texas,Starr County,48427,0
Texas,Stephens County,48429,0
Texas,Sterling County,48431,0
Texas,Stonewall County,48433,0
Texas,Sutton County,48435,0
Texas,Swisher County,48437,0
Texas,Tarrant County,48439,0
Texas,Taylor County,48441,0
Texas,Terrell County,48443,0
Texas,Terry County,48445,0
Texas,Throckmorton County,48447,0
Texas,Titus County,48449,0
Texas,Tom Green County,48451,0
Texas,Travis County,48453,0
Texas,Trinity County,48455,0
Texas,Tyler County,48457,0
Texas,Upshur County,48459,0
Texas,Upton County,48461,0
Texas,Uvalde County,48463,0
Texas,Val Verde County,48465,0
Texas,Van Zandt County,48467,0
Texas,Victoria County,48469,0
Texas,Walker County,48471,0
Texas,Waller County,48473,0
Texas,Ward County,48475,0
Texas,Washington County,48477,0
Texas,Webb County,48479,0
Texas,Wharton County,48481,0
Texas,Wheeler County,48483,0
Texas,Wichita County,48485,0
Texas,Wilbarger County,48487,0
Texas,Willacy County,48489,0
Texas,Williamson County,48491,0
Texas,Wilson County,48493,0
Texas,Winkler County,48495,0
Texas,Wise County,48497,0
Texas,Wood County,48499,0
Texas,Yoakum County,48501,0
Texas,Young County,48503,0
Texas,Zapata County,48505,0
Texas,Zavala County,48507,0
Utah,Beaver County,49001,0
Utah,Box Elder County,49003,0
Utah,Cache County,49005,0
Utah,Carbon County,49007,0
Utah,Daggett County,49009,0
Utah,Davis County,49011,0
Utah,Duchesne County,49013,0
Utah,Emery County,49015,0
Utah,Garfield County,49017,0
Utah,Grand County,49019,0
Utah,Iron County,49021,0
Utah,Juab County,49023,0
Utah,Kane County,49025,0
Utah,Millard County,49027,0
Utah,Morgan County,49029,0
Utah,Piute County,49031,0
Utah,Rich County,49033,0
Utah,Salt Lake County,49035,0
Utah,San Juan County,49037,0
Utah,Sanpete County,49039,0
Utah,Sevier County,49041,0
Utah,Summit County,49043,0
Utah,Tooele County,49045,0
Utah,Uintah County,49047,0
Utah,Utah County,49049,0
Utah,Wasatch County,49051,0
Utah,Washington County,49053,0
Utah,Wayne County,49055,0
Utah,Weber County,49057,0
Vermont,Addison County,50001,0
Vermont,Bennington County,50003,0
Vermont,Caledonia County,50005,0
Vermont,Chittenden County,50007,0
Vermont,Essex County,50009,0
Vermont,Franklin County,50011,0
Vermont,Grand Isle County,50013,0
Vermont,Lamoille County,50015,0
Vermont,Orange County,50017,0
Vermont,Orleans County,50019,0
Vermont,Rutland County,50021,0
Vermont,Washington County,50023,0
Vermont,Windham County,50025,0
Vermont,Windsor County,50027,0
Virginia,Accomack County,51001,0
Virginia,Albemarle County,51003,0
Virginia,Alleghany County,51005,0
Virginia,Amelia County,51007,0
Virginia,Amherst County,51009,0
Virginia,Appomattox County,51011,0
Virginia,Arlington County,51013,0
Virginia,Augusta County,51015,0
Virginia,Bath County,51017,0
Virginia,Bedford County,51019,0
Virginia,Bland County,51021,0
Virginia,Botetourt County,51023,0
Virginia,Brunswick County,51025,0
Virginia,Buchanan County,51027,0
Virginia,Buckingham County,51029,0
Virginia,Campbell County,51031,0
Virginia,Caroline County,51033,0
Virginia,Carroll County,51035,0
Virginia,Charles City County,51036,0
Virginia,Charlotte County,51037,0
Virginia,Chesterfield County,51041,0
Virginia,Clarke County,51043,0
Virginia,Craig County,51045,0
Virginia,Culpeper County,51047,0
Virginia,Cumberland County,51049,0
Virginia,Dickenson County,51051,0
Virginia,Dinwiddie County,51053,0
Virginia,Essex County,51057,0
Virginia,Fairfax County,51059,0
Virginia,Fauquier County,51061,0
Virginia,Floyd County,51063,0
Virginia,Fluvanna County,51065,0
Virginia,Franklin County,51067,0
Virginia,Frederick County,51069,0
Virginia,Giles County,51071,0
Virginia,Gloucester County,51073,0
Virginia,Goochland County,51075,0
Virginia,Grayson County,51077,0
Virginia,Greene County,51079,0
Virginia,Greensville County,51081,0
Virginia,Halifax County,51083,0
Virginia,Hanover County,51085,0
Virginia,Henrico County,51087,0
Virginia,Henry County,51089,0
Virginia,Highland County,51091,0
Virginia,Isle of Wight County,51093,0
Virginia,James City County,51095,0
Virginia,King and Queen County,51097,0
Virginia,King George County,51099,0
Virginia,King William County,51101,0
Virginia,Lancaster County,51103,0
Virginia,Lee County,51105,0
Virginia,Loudoun County,51107,0
Virginia,Louisa County,51109,0
Virginia,Lunenburg County,51111,0
Virginia,Madison County,51113,0
Virginia,Mathews County,51115,0
Virginia,Mecklenburg County,51117,0
Virginia,Middlesex County,51119,0
Virginia,Montgomery County,51121,0
Virginia,Nelson County,51125,0
Virginia,New Kent County,51127,0
Virginia,Northampton County,51131,0
Virginia,Northumberland County,51133,0
Virginia,Nottoway County,51135,0
Virginia,Orange County,51137,0
Virginia,Page County,51139,0
Virginia,Patrick County,51141,0
Virginia,Pittsylvania County,51143,0
Virginia,Powhatan County,51145,0
Virginia,Prince Edward County,51147,0
Virginia,Prince George County,51149,0
Virginia,Prince William County,51153,0
Virginia,Pulaski County,51155,0
Virginia,Rappahannock County,51157,0
Virginia,Richmond County,51159,0
Virginia,Roanoke County,51161,0
Virginia,Rockbridge County,51163,0
Virginia,Rockingham County,51165,0
Virginia,Russell County,51167,0
Virginia,Scott County,51169,0
Virginia,Shenandoah County,51171,0
Virginia,Smyth County,51173,0
Virginia,Southampton County,51175,0
Virginia,Spotsylvania County,51177,0
Virginia,Stafford County,51179,0
Virginia,Surry County,51181,0
Virginia,Sussex County,51183,0
Virginia,Tazewell County,51185,0
Virginia,Warren County,51187,0
Virginia,Washington County,51191,0
Virginia,Westmoreland County,51193,0
Virginia,Wise County,51195,0
Virginia,Wythe County,51197,0
Virginia,York County,51199,0
Virginia,Alexandria city,51510,0
Virginia,Bristol city,51520,0
Virginia,Buena Vista city,51530,0
Virginia,Charlottesville city,51540,0
Virginia,Chesapeake city,51550,0
Virginia,Colonial Heights city,51570,0
Virginia,Covington city,51580,0
Virginia,Danville city,51590,0
Virginia,Emporia city,51595,0
Virginia,Fairfax city,51600,0
Virginia,Falls Church city,51610,0
Virginia,Franklin city,51620,0
Virginia,Fredericksburg city,51630,0
Virginia,Galax city,51640,0
Virginia,Hampton city,51650,0
Virginia,Harrisonburg city,51660,0
Virginia,Hopewell city,51670,0
Virginia,Lexington city,51678,0
Virginia,Lynchburg city,51680,0
Virginia,Manassas city,51683,0
Virginia,Manassas Park city,51685,0
Virginia,Martinsville city,51690,0
Virginia,Newport News city,51700,0
Virginia,Norfolk city,51710,0
Virginia,Norton city,51720,0
Virginia,Petersburg city,51730,0
Virginia,Poquoson city,51735,0
Virginia,Portsmouth city,51740,0
Virginia,Radford city,51750,0
Virginia,Richmond city,51760,0
Virginia,Roanoke city,51770,0
Virginia,Salem city,51775,0
Virginia,Staunton city,51790,0
Virginia,Suffolk city,51800,0
Virginia,Virginia Beach city,51810,0
Virginia,Waynesboro city,51820,0
Virginia,Williamsburg city,51830,0
Virginia,Winchester city,51840,0
Washington,Adams County,53001,0
Washington,Asotin County,53003,0
Washington,Benton County,53005,0
Washington,Chelan County,53007,0
Washington,Clallam County,53009,0
Washington,Clark County,53011,0
Washington,Columbia County,53013,0
Washington,Cowlitz County,53015,0
Washington,Douglas County,53017,0
Washington,Ferry County,53019,0
Washington,Franklin County,53021,0
Washington,Garfield County,53023,0
Washington,Grant County,53025,0
Washington,Grays Harbor County,53027,0
Washington,Island County,53029,0
Washington,Jefferson County,53031,0
Washington,King County,53033,0
Washington,Kitsap County,53035,0
Washington,Kittitas County,53037,0
Washington,Klickitat County,53039,0
Washington,Lewis County,53041,0
Washington,Lincoln County,53043,0
Washington,Mason County,53045,0
Washington,Okanogan County,53047,0
Washington,Pacific County,53049,0
Washington,Pend Oreille County,53051,0
Washington,Pierce County,53053,0
Washington,San Juan County,53055,0
Washington,Skagit County,53057,0
Washington,Skamania County,53059,0
Washington,Snohomish County,53061,0
Washington,Spokane County,53063,0
Washington,Stevens County,53065,0
Washington,Thurston County,53067,0
Washington,Wahkiakum County,53069,0
Washington,Walla Walla County,53071,0
Washington,Whatcom County,53073,0
Washington,Whitman County,53075,0
Washington,Yakima County,53077,0
West Virginia,Barbour County,54001,0
West Virginia,Berkeley County,54003,0
West Virginia,Boone County,54005,0
West Virginia,Braxton County,54007,0
West Virginia,Brooke County,54009,0
West Virginia,Cabell County,54011,0
West Virginia,Calhoun County,54013,0
West Virginia,Clay County,54015,0
West Virginia,Doddridge County,54017,0
West Virginia,Fayette County,54019,0
West Virginia,Gilmer County,54021,0
West Virginia,Grant County,54023,0
West Virginia,Greenbrier County,54025,0
West Virginia,Hampshire County,54027,0
West Virginia,Hancock County,54029,0
West Virginia,Hardy County,54031,0
West Virginia,Harrison County,54033,0
West Virginia,Jackson County,54035,0
West Virginia,Jefferson County,54037,0
West Virginia,Kanawha County,54039,0
West Virginia,Lewis County,54041,0
West Virginia,Lincoln County,54043,0
West Virginia,Logan County,54045,0
West Virginia,McDowell County,54047,0
West Virginia,Marion County,54049,0
West Virginia,Marshall County,54051,0
West Virginia,Mason County,54053,0
West Virginia,Mercer County,54055,0
West Virginia,Mineral County,54057,0
West Virginia,Mingo County,54059,0
West Virginia,Monongalia County,54061,0
West Virginia,Monroe County,54063,0
West Virginia,Morgan County,54065,0
West Virginia,Nicholas County,54067,0
West Virginia,Ohio County,54069,0
West Virginia,Pendleton County,54071,0
West Virginia,Pleasants County,54073,0
West Virginia,Pocahontas County,54075,0
West Virginia,Preston County,54077,0
West Virginia,Putnam County,54079,0
West Virginia,Raleigh County,54081,0
West Virginia,Randolph County,54083,0
West Virginia,Ritchie County,54085,0
West Virginia,Roane County,54087,0
West Virginia,Summers County,54089,0
West Virginia,Taylor County,54091,0
West Virginia,Tucker County,54093,0
West Virginia,Tyler County,54095,0
West Virginia,Upshur County,54097,0
West Virginia,Wayne County,54099,0
West Virginia,Webster County,54101,0
West Virginia,Wetzel County,54103,0
West Virginia,Wirt County,54105,0
West Virginia,Wood County,54107,0
West Virginia,Wyoming County,54109,0
Wisconsin,Adams County,55001,0
Wisconsin,Ashland County,55003,0
Wisconsin,Barron County,55005,0
Wisconsin,Bayfield County,55007,0
Wisconsin,Brown County,55009,0
Wisconsin,Buffalo County,55011,0
Wisconsin,Burnett County,55013,0
Wisconsin,Calumet County,55015,0
Wisconsin,Chippewa County,55017,0
Wisconsin,Clark County,55019,0
Wisconsin,Columbia County,55021,0
Wisconsin,Crawford County,55023,0
Wisconsin,Dane County,55025,0
Wisconsin,Dodge County,55027,0
Wisconsin,Door County,55029,0
Wisconsin,Douglas County,55031,0
Wisconsin,Dunn County,55033,0
Wisconsin,Eau Claire County,55035,0
Wisconsin,Florence County,55037,0
Wisconsin,Fond du Lac County,55039,0
Wisconsin,Forest County,55041,0
Wisconsin,Grant County,55043,0
Wisconsin,Green County,55045,0
Wisconsin,Green Lake County,55047,0
Wisconsin,Iowa County,55049,0
Wisconsin,Iron County,55051,0
Wisconsin,Jackson County,55053,0
Wisconsin,Jefferson County,55055,0
Wisconsin,Juneau County,55057,0
Wisconsin,Kenosha County,55059,0
Wisconsin,Kewaunee County,55061,0
Wisconsin,La Crosse County,55063,0
Wisconsin,Lafayette County,55065,0
Wisconsin,Langlade County,55067,0
Wisconsin,Lincoln County,55069,0
Wisconsin,Manitowoc County,55071,0
Wisconsin,Marathon County,55073,0
Wisconsin,Marinette County,55075,0
Wisconsin,Marquette County,55077,0
Wisconsin,Menominee County,55078,0
Wisconsin,Milwaukee County,55079,0
Wisconsin,Monroe County,55081,0
Wisconsin,Oconto County,55083,0
Wisconsin,Oneida County,55085,0
Wisconsin,Outagamie County,55087,0
Wisconsin,Ozaukee County,55089,0
Wisconsin,Pepin County,55091,0
Wisconsin,Pierce County,55093,0
Wisconsin,Polk County,55095,0
Wisconsin,Portage County,55097,0
Wisconsin,Price County,55099,0
Wisconsin,Racine County,55101,0
Wisconsin,Richland County,55103,0
Wisconsin,Rock County,55105,0
Wisconsin,Rusk County,55107,0
Wisconsin,St. Croix County,55109,0
Wisconsin,Sauk County,55111,0
Wisconsin,Sawyer County,55113,0
Wisconsin,Shawano County,55115,0
Wisconsin,Sheboygan County,55117,0
Wisconsin,Taylor County,55119,0
Wisconsin,Trempealeau County,55121,0
Wisconsin,Vernon County,55123,0
Wisconsin,Vilas County,55125,0
Wisconsin,Walworth County,55127,0
Wisconsin,Washburn County,55129,0
Wisconsin,Washington County,55131,0
Wisconsin,Waukesha County,55133,0
Wisconsin,Waupaca County,55135,0
Wisconsin,Waushara County,55137,0
Wisconsin,Winnebago County,55139,0
Wisconsin,Wood County,55141,0
Wyoming,Albany County,56001,0
Wyoming,Big Horn County,56003,0
Wyoming,Campbell County,56005,0
Wyoming,Carbon County,56007,0
Wyoming,Converse County,56009,0
Wyoming,Crook County,56011,0
Wyoming,Fremont County,56013,0
Wyoming,Goshen County,56015,0
Wyoming,Hot Springs County,56017,0
Wyoming,Johnson County,56019,0
Wyoming,Laramie County,56021,0
Wyoming,Lincoln County,56023,0
Wyoming,Natrona County,56025,0
Wyoming,Niobrara County,56027,0
Wyoming,Park County,56029,0
Wyoming,Platte County,56031,0
Wyoming,Sheridan County,56033,0
Wyoming,Sublette County,56035,0
Wyoming,Sweetwater County,56037,0
Wyoming,Teton County,56039,0
Wyoming,Uinta County,56041,0
Wyoming,Washakie County,56043,0
Wyoming,Weston County,56045,0
